identifier	count
M6324	3705
M6325	2033
M6326	3433
M6327	6184
M6328	5528
M6329	3392
M6330	11995
M6331	5400
M6332	3493
M6333	5081
M6334	1136
M6335	1087
M6336	3705
M6337	11995
M6338	3092
M6339	4091
M6340	233
M6341	4356
M6342	921
M6343	5081
M6344	8152
M6345	11275
M6346	1742
M6347	11995
M6348	5420
M6349	4091
M6350	384
M6351	6493
M6352	401
M6353	4100
M6354	3301
M6355	169
M6356	387
M6357	2227
M6358	3073
M6359	2984
M6360	3763
M6361	119
M6362	1145
M6363	377
M6364	708
M6365	296
M6366	286
M6367	122
M6368	4249
M6369	2566
M6370	11275
M6371	3456
M6372	916
M6373	6406
M6374	687
M6375	4166
M6376	3470
M6377	5420
M6378	5500
M6379	8530
M6380	2286
M6381	11275
M6382	1497
M6383	8808
M6384	6819
M6385	4198
M6386	323
M6387	207
M6388	67
M6389	8530
M6390	3454
M6391	9937
M6392	2548
M6393	8808
M6394	6819
M6395	2790
M6396	5564
M6397	2721
M6398	4177
M6399	156
M6400	4090
M6401	3586
M6402	3889
M6403	4365
M6404	1538
M6405	3368
M6406	4555
M6407	3622
M6408	7522
M6409	3752
M6410	1031
M6411	1831
M6412	4533
M6413	5780
M6414	3145
M6415	9937
M6416	9892
M6417	8808
M6418	3960
M6419	5879
M6420	263
M6421	2849
M6422	2223
M6423	5012
M6424	4457
M6425	3541
M6426	6476
M6427	5430
M6428	12027
M6429	9892
M6430	18198
M6431	4925
M6432	5879
M6433	1148
M6434	46
M6435	92
M6436	3272
M6437	3874
M6438	12027
M6439	2889
M6440	18198
M6441	7528
M6442	3373
M6443	2308
M6444	2323
M6445	1212
M6446	2693
M6447	3127
M6448	4820
M6449	3346
M6450	4609
M6451	6626
M6452	4718
M6453	5470
M6454	519
M6455	2071
M6456	5122
M6457	4009
M6458	368
M6459	4417
M6460	1820
M6461	12027
M6462	6006
M6463	8047
M6464	1419
M6465	3049
M6466	681
M6467	5049
M6468	18198
M6469	498
M6470	2653
M6471	8426
M6472	2946
M6473	3070
M6474	6006
M6475	18198
M6476	5241
M6477	1921
M6478	245
M6479	3308
M6480	201
M6481	8426
M6482	5669
M6483	2531
M6484	2848
M6485	18198
M6486	5733
M6487	8484
M6488	3863
M6489	4592
M6490	5088
M6491	8860
M6492	3541
M6493	2652
M6494	3567
M6495	7109
M6496	4175
M6497	5178
M6498	2808
M6499	324
M6500	4417
M6501	2712
M6502	3300
M6503	606
M6504	3858
M6505	3180
M6506	2531
M6507	3935
M6508	3171
M6509	7706
M6510	4615
M6511	4610
M6512	6490
M6513	18198
M6514	2468
M6515	4181
M6516	7538
M6517	4607
M6518	4349
M6519	3935
M6520	3381
M6521	15621
M6522	3031
M6523	275
M6524	3505
M6525	396
M6526	7538
M6527	3980
M6528	8017
M6529	943
M6530	2543
M6531	15621
M6532	2755
M6533	4132
M6534	4262
M6535	314
M6536	3172
M6537	3949
M6538	3703
M6539	3411
M6540	1584
M6541	6283
M6542	4338
M6543	1633
M6544	3306
M6545	3986
M6546	3920
M6547	2703
M6548	492
M6549	2083
M6550	3666
M6551	1051
M6552	8017
M6553	9608
M6554	5688
M6555	15621
M6556	5264
M6557	664
M6558	4952
M6559	2184
M6560	2590
M6561	4347
M6562	3358
M6563	2270
M6564	6556
M6565	9608
M6566	4746
M6567	15621
M6568	3405
M6569	129
M6570	241
M6571	169
M6572	3458
M6573	2450
M6574	6556
M6575	5916
M6576	2952
M6577	2163
M6578	1593
M6579	7745
M6580	3698
M6581	5079
M6582	3363
M6583	3013
M6584	3164
M6585	5014
M6586	3574
M6587	113
M6588	3378
M6589	2067
M6590	5653
M6591	3825
M6592	5019
M6593	6421
M6594	3527
M6595	6056
M6596	544
M6597	201
M6598	3834
M6599	1130
M6600	5937
M6601	5916
M6602	3983
M6603	20895
M6604	3657
M6605	4495
M6606	2410
M6607	2342
M6608	826
M6609	5627
M6610	3315
M6611	5937
M6612	1954
M6613	120
M6614	282
M6615	298
M6616	19116
M6617	5058
M6618	14905
M6619	5627
M6620	7641
M6621	3825
M6622	1727
M6623	6666
M6624	6733
M6625	4194
M6626	2288
M6627	6827
M6628	2481
M6629	6247
M6630	5369
M6631	7377
M6632	7629
M6633	4883
M6634	4620
M6635	8350
M6636	5703
M6637	3528
M6638	5428
M6639	5326
M6640	4831
M6641	19116
M6642	8538
M6643	14905
M6644	5427
M6645	7641
M6646	2903
M6647	2159
M6648	19116
M6649	8538
M6650	3090
M6651	4036
M6652	7159
M6653	5135
M6654	4447
M6655	7641
M6656	2895
M6657	7034
M6658	4123
M6659	10601
M6660	19116
M6661	5077
M6662	7840
M6663	3237
M6664	13519
M6665	4827
M6666	7034
M6667	2782
M6668	5318
M6669	2550
M6670	5381
M6671	5592
M6672	3461
M6673	5347
M6674	5568
M6675	5630
M6676	5466
M6677	2970
M6678	2962
M6679	1879
M6680	3671
M6681	396
M6682	524
M6683	1117
M6684	1771
M6685	3781
M6686	2712
M6687	7840
M6688	2318
M6689	13519
M6690	3369
M6691	4212
M6692	2430
M6693	3448
M6694	5468
M6695	4279
M6696	2184
M6697	2618
M6698	5241
M6699	13519
M6700	4726
M6701	7837
M6702	4472
M6703	5857
M6704	1605
M6705	126
M6706	1858
M6707	3019
M6708	3913
M6709	4255
M6710	10748
M6711	7837
M6712	205
M6713	27
M6714	110
M6715	73
M6716	70
M6717	344
M6718	357
M6719	77
M6720	203
M6721	769
M6722	129
M6723	60
M6724	65
M6725	123
M6726	234
M6727	4472
M6728	5857
M6729	7316
M6730	6654
M6731	2812
M6732	10748
M6733	2407
M6734	2803
M6735	2917
M6736	5744
M6737	328
M6738	209
M6739	6307
M6740	71
M6741	2639
M6742	5932
M6743	259
M6744	6654
M6745	1559
M6746	10757
M6747	3703
M6748	9006
M6749	1838
M6750	5744
M6751	232
M6752	152
M6753	167
M6754	3411
M6755	3425
M6756	10757
M6757	1974
M6758	1149
M6759	3488
M6760	2019
M6761	6253
M6762	2501
M6763	10757
M6764	7017
M6765	4373
M6766	3816
M6767	6898
M6768	3874
M6769	10422
M6770	2532
M6771	7017
M6772	7057
M6773	3991
M6774	5646
M6775	2061
M6776	3646
M6777	6898
M6778	2094
M6779	10422
M6780	2371
M6781	3380
M6782	3963
M6783	4944
M6784	5652
M6785	250
M6786	89
M6787	138
M6788	175
M6789	10422
M6790	4760
M6791	3956
M6792	1
M6793	81
M6794	2
M6795	125
M6796	102
M6797	35
M6798	2481
M6799	7624
M6800	4290
M6801	4086
M6802	6496
M6803	1722
M6804	4823
M6805	3363
M6806	2450
M6807	189
M6808	442
M6809	282
M6810	175
M6811	25
M6812	138
M6813	14
M6814	5422
M6815	995
M6816	835
M6817	167
M6818	112
M6819	73
M6820	173
M6821	250
M6822	57
M6823	191
M6824	2
M6825	138
M6826	208
M6827	623
M6828	116
M6829	267
M6830	167
M6831	41
M6832	106
M6833	498
M6834	277
M6835	143
M6836	208
M6837	34
M6838	194
M6839	195
M6840	167
M6841	244
M6842	106
M6843	21
M6844	277
M6845	260
M6846	106
M6847	1
M6848	244
M6849	332
M6850	126
M6851	273
M6852	106
M6853	362
M6854	277
M6855	47
M6856	127
M6857	621
M6858	71
M6859	107
M6860	40
M6861	3
M6862	186
M6863	189
M6864	155
M6865	113
M6866	127
M6867	37
M6868	1
M6869	445
M6870	117
M6871	174
M6872	64
M6873	55
M6874	155
M6875	695
M6876	2
M6877	37
M6878	110
M6879	445
M6880	212
M6881	28
M6882	82
M6883	8
M6884	325
M6885	695
M6886	462
M6887	110
M6888	73
M6889	230
M6890	225
M6891	126
M6892	10
M6893	136
M6894	695
M6895	207
M6896	33
M6897	204
M6898	69
M6899	61
M6900	49
M6901	27
M6902	70
M6903	207
M6904	1022
M6905	569
M6906	1181
M6907	205
M6908	510
M6909	291
M6910	353
M6911	1
M6912	463
M6913	75
M6914	326
M6915	510
M6916	245
M6917	587
M6918	484
M6919	1689
M6920	353
M6921	955
M6922	62
M6923	322
M6924	6732
M6925	642
M6926	826
M6927	1046
M6928	286
M6929	128
M6930	235
M6931	8912
M6932	278
M6933	322
M6934	1046
M6935	1
M6936	806
M6937	315
M6938	524
M6939	6186
M6940	235
M6941	345
M6942	347
M6943	222
M6944	7614
M6945	204
M6946	806
M6947	219
M6948	686
M6949	2560
M6950	52
M6951	114
M6952	347
M6953	199
M6954	1184
M6955	389
M6956	6794
M6957	315
M6958	2400
M6959	32
M6960	325
M6961	392
M6962	347
M6963	43
M6964	5858
M6965	9347
M6966	281
M6967	288
M6968	38
M6969	4261
M6970	325
M6971	440
M6972	300
M6973	2771
M6974	7709
M6975	38
M6976	359
M6977	752
M6978	469
M6979	402
M6980	1706
M6981	440
M6982	2108
M6983	1804
M6984	936
M6985	110
M6986	696
M6987	7709
M6988	76
M6989	149
M6990	182
M6991	225
M6992	67
M6993	1804
M6994	13715
M6995	307
M6996	395
M6997	7709
M6998	3706
M6999	3332
M7000	928
M7001	225
M7002	260
M7003	111
M7004	7709
M7005	3341
M7006	9717
M7007	11029
M7008	8095
M7009	13218
M7010	928
M7011	6920
M7012	239
M7013	1928
M7014	6377
M7015	4067
M7016	8952
M7017	21243
M7018	15958
M7019	12119
M7020	5343
M7021	4592
M7022	4251
M7023	1928
M7024	21243
M7025	15958
M7026	7935
M7027	7536
M7028	4592
M7029	7997
M7030	3911
M7031	4320
M7032	5569
M7033	10360
M7034	7700
M7035	12194
M7036	2981
M7037	3511
M7038	3717
M7039	5525
M7040	4834
M7041	4050
M7042	3098
M7043	1772
M7044	5127
M7045	6221
M7046	3138
M7047	228
M7048	2420
M7049	21243
M7050	7375
M7051	12394
M7052	7536
M7053	19717
M7054	3878
M7055	2893
M7056	1643
M7057	3460
M7058	2626
M7059	5356
M7060	5810
M7061	2631
M7062	1207
M7063	12394
M7064	922
M7065	1050
M7066	3645
M7067	19717
M7068	8399
M7069	1049
M7070	2054
M7071	1302
M7072	345
M7073	17938
M7074	5986
M7075	5427
M7076	5286
M7077	19717
M7078	8888
M7079	2918
M7080	17938
M7081	3251
M7082	23089
M7083	213
M7084	987
M7085	5796
M7086	657
M7087	4486
M7088	6939
M7089	980
M7090	136
M7091	515
M7092	358
M7093	76
M7094	1515
M7095	156
M7096	15030
M7097	157
M7098	1057
M7099	5286
M7100	1344
M7101	7173
M7102	14928
M7103	2269
M7104	7236
M7105	23089
M7106	153
M7107	813
M7108	424
M7109	490
M7110	1901
M7111	4266
M7112	8217
M7113	2496
M7114	14928
M7115	161
M7116	553
M7117	256
M7118	5229
M7119	2414
M7120	3136
M7121	9772
M7122	10497
M7123	1930
M7124	14928
M7125	11875
M7126	2414
M7127	4861
M7128	8186
M7129	444
M7130	8103
M7131	2035
M7132	3442
M7133	1502
M7134	3172
M7135	2729
M7136	140
M7137	5558
M7138	26
M7139	10127
M7140	4122
M7141	385
M7142	30
M7143	5112
M7144	2643
M7145	142
M7146	4663
M7147	9772
M7148	2421
M7149	6573
M7150	2516
M7151	21911
M7152	526
M7153	873
M7154	2447
M7155	11875
M7156	5613
M7157	5065
M7158	6600
M7159	6083
M7160	6573
M7161	2932
M7162	11875
M7163	2055
M7164	9838
M7165	710
M7166	203
M7167	597
M7168	6600
M7169	2895
M7170	9671
M7171	5884
M7172	5667
M7173	12727
M7174	6900
M7175	15606
M7176	11342
M7177	4203
M7178	10719
M7179	2123
M7180	8014
M7181	8352
M7182	322
M7183	471
M7184	7735
M7185	5604
M7186	10086
M7187	6304
M7188	1817
M7189	9903
M7190	1260
M7191	6104
M7192	417
M7193	2181
M7194	406
M7195	2301
M7196	9276
M7197	5884
M7198	8143
M7199	19457
M7200	4291
M7201	8470
M7202	1222
M7203	4052
M7204	5467
M7205	3338
M7206	1266
M7207	9276
M7208	1235
M7209	1282
M7210	59
M7211	503
M7212	3258
M7213	5944
M7214	35002
M7215	3338
M7216	13527
M7217	662
M7218	849
M7219	1198
M7220	3540
M7221	9175
M7222	3042
M7223	72
M7224	39
M7225	546
M7226	13839
M7227	16257
M7228	17273
M7229	5143
M7230	1260
M7231	8835
M7232	1530
M7233	8501
M7234	8692
M7235	9464
M7236	6714
M7237	7198
M7238	2517
M7239	5944
M7240	35002
M7241	6
M7242	13527
M7243	1740
M7244	2845
M7245	4420
M7246	16
M7247	8142
M7248	3715
M7249	10516
M7250	6807
M7251	35002
M7252	44
M7253	13527
M7254	4144
M7255	4099
M7256	10516
M7257	4472
M7258	5302
M7259	729
M7260	796
M7261	368
M7262	130
M7263	13527
M7264	1970
M7265	1470
M7266	3657
M7267	4723
M7268	3815
M7269	4353
M7270	17131
M7271	6439
M7272	3351
M7273	4691
M7274	8683
M7275	6218
M7276	2218
M7277	3303
M7278	6378
M7279	3940
M7280	4286
M7281	9384
M7282	3978
M7283	5857
M7284	3108
M7285	3211
M7286	12082
M7287	928
M7288	2397
M7289	903
M7290	3727
M7291	1470
M7292	7431
M7293	5265
M7294	5959
M7295	9171
M7296	16883
M7297	3219
M7298	11598
M7299	5575
M7300	17649
M7301	3727
M7302	2679
M7303	2286
M7304	119
M7305	278
M7306	16626
M7307	3631
M7308	11598
M7309	1672
M7310	17649
M7311	6784
M7312	4853
M7313	21861
M7314	9898
M7315	9720
M7316	2531
M7317	12622
M7318	4786
M7319	471
M7320	5717
M7321	18693
M7322	3011
M7323	4059
M7324	178
M7325	166
M7326	823
M7327	750
M7328	5010
M7329	16456
M7330	279
M7331	937
M7332	8508
M7333	17649
M7334	4294
M7335	8659
M7336	21861
M7337	15293
M7338	9720
M7339	159
M7340	4333
M7341	550
M7342	1336
M7343	4241
M7344	1166
M7345	5879
M7346	3357
M7347	8659
M7348	22635
M7349	15293
M7350	12265
M7351	747
M7352	1548
M7353	2401
M7354	9033
M7355	4536
M7356	8135
M7357	8659
M7358	22635
M7359	3042
M7360	8395
M7361	713
M7362	10253
M7363	5400
M7364	447
M7365	1264
M7366	5193
M7367	964
M7368	412
M7369	446
M7370	14382
M7371	9632
M7372	9110
M7373	242
M7374	5641
M7375	2095
M7376	296
M7377	2003
M7378	6132
M7379	2813
M7380	8135
M7381	10937
M7382	775
M7383	1805
M7384	679
M7385	949
M7386	3996
M7387	18517
M7388	3961
M7389	8897
M7390	6903
M7391	10585
M7392	5633
M7393	10937
M7394	17288
M7395	16157
M7396	8107
M7397	350
M7398	5442
M7399	13237
M7400	8048
M7401	10585
M7402	9084
M7403	2498
M7404	5259
M7405	13113
M7406	3111
M7407	8129
M7408	26190
M7409	18950
M7410	28016
M7411	50528
M7412	13868
M7413	12023
M7414	13196
M7415	12458
M7416	11864
M7417	8837
M7418	10507
M7419	13123
M7420	21170
M7421	26448
M7422	17380
M7423	6989
M7424	9084
M7425	8588
M7426	4816
M7427	6796
M7428	36692
M7429	19024
M7430	9395
M7431	15041
M7432	1904
M7433	17421
M7434	21170
M7435	26448
M7436	17380
M7437	2643
M7438	4454
M7439	6553
M7440	14525
M7441	714
M7442	10619
M7443	9028
M7444	10393
M7445	26448
M7446	17380
M7447	5470
M7448	9818
M7449	4039
M7450	15341
M7451	16396
M7452	9507
M7453	4479
M7454	2712
M7455	18878
M7456	20053
M7457	7550
M7458	11273
M7459	12369
M7460	9752
M7461	9750
M7462	14197
M7463	11910
M7464	13052
M7465	7898
M7466	774
M7467	10822
M7468	24124
M7469	11484
M7470	7566
M7471	17380
M7472	9619
M7473	3021
M7474	2441
M7475	24124
M7476	11484
M7477	8583
M7478	18330
M7479	7080
M7480	3561
M7481	2319
M7482	9619
M7483	5981
M7484	15570
M7485	1871
M7486	526
M7487	503
M7488	20677
M7489	6123
M7490	10000
M7491	4028
M7492	16990
M7493	4399
M7494	15570
M7495	4140
M7496	9528
M7497	10967
M7498	14720
M7499	10377
M7500	8248
M7501	8298
M7502	6414
M7503	5481
M7504	14721
M7505	5374
M7506	13753
M7507	6116
M7508	4365
M7509	298
M7510	7168
M7511	6078
M7512	6955
M7513	9133
M7514	20677
M7515	11783
M7516	10000
M7517	6537
M7518	16990
M7519	1607
M7520	4887
M7521	11505
M7522	8560
M7523	3360
M7524	9557
M7525	4740
M7526	11783
M7527	8545
M7528	10934
M7529	16990
M7530	6535
M7531	10489
M7532	814
M7533	106
M7534	529
M7535	5128
M7536	11351
M7537	4180
M7538	10934
M7539	12946
M7540	2821
M7541	3014
M7542	29246
M7543	11351
M7544	16855
M7545	9280
M7546	13404
M7547	13907
M7548	7936
M7549	7271
M7550	9018
M7551	13292
M7552	5708
M7553	7302
M7554	22463
M7555	10379
M7556	10046
M7557	13140
M7558	4858
M7559	2296
M7560	1329
M7561	7735
M7562	4951
M7563	4075
M7564	12946
M7565	6328
M7566	7034
M7567	6515
M7568	4460
M7569	17786
M7570	13547
M7571	9441
M7572	17145
M7573	2626
M7574	1370
M7575	10852
M7576	6328
M7577	8261
M7578	1438
M7579	230
M7580	828
M7581	15961
M7582	17145
M7583	6777
M7584	14793
M7585	10852
M7586	3830
M7587	2763
M7588	11420
M7589	7671
M7590	12859
M7591	16901
M7592	7744
M7593	7096
M7594	14403
M7595	5976
M7596	12264
M7597	15442
M7598	16580
M7599	11285
M7600	12179
M7601	8130
M7602	5920
M7603	10350
M7604	12081
M7605	331
M7606	15961
M7607	17145
M7608	8634
M7609	14793
M7610	10087
M7611	5827
M7612	3133
M7613	7661
M7614	10584
M7615	9139
M7616	6129
M7617	6667
M7618	18666
M7619	16435
M7620	19457
M7621	10087
M7622	4960
M7623	2262
M7624	3508
M7625	1132
M7626	723
M7627	14883
M7628	18666
M7629	16435
M7630	19457
M7631	2856
M7632	4412
M7633	5467
M7634	7004
M7635	7557
M7636	3944
M7637	7602
M7638	5384
M7639	16541
M7640	12234
M7641	18557
M7642	32299
M7643	3703
M7644	9890
M7645	9399
M7646	22185
M7647	12318
M7648	3166
M7649	3737
M7650	14883
M7651	13353
M7652	16435
M7653	19457
M7654	2897
M7655	4027
M7656	2373
M7657	7331
M7658	3348
M7659	17232
M7660	9366
M7661	11596
M7662	8900
M7663	13353
M7664	10655
M7665	19457
M7666	6012
M7667	12841
M7668	1573
M7669	7703
M7670	448
M7671	9439
M7672	2875
M7673	13353
M7674	6272
M7675	1636
M7676	6012
M7677	1470
M7678	7056
M7679	3951
M7680	13345
M7681	13553
M7682	2375
M7683	7783
M7684	6851
M7685	6157
M7686	2711
M7687	6194
M7688	6158
M7689	10121
M7690	9992
M7691	6940
M7692	7915
M7693	6118
M7694	16170
M7695	3349
M7696	4233
M7697	9364
M7698	7874
M7699	3151
M7700	1636
M7701	3659
M7702	2623
M7703	3666
M7704	9767
M7705	7567
M7706	9198
M7707	7227
M7708	7368
M7709	10976
M7710	5628
M7711	1861
M7712	3659
M7713	6954
M7714	2843
M7715	10200
M7716	7107
M7717	9198
M7718	332
M7719	811
M7720	1821
M7721	3621
M7722	6496
M7723	6954
M7724	1759
M7725	1435
M7726	3221
M7727	5973
M7728	2471
M7729	7887
M7730	916
M7731	9296
M7732	1920
M7733	547
M7734	1138
M7735	4213
M7736	1985
M7737	3874
M7738	508
M7739	943
M7740	398
M7741	3156
M7742	5043
M7743	5336
M7744	11418
M7745	5823
M7746	6954
M7747	3236
M7748	5222
M7749	2161
M7750	2369
M7751	3781
M7752	5604
M7753	8686
M7754	5043
M7755	1681
M7756	11418
M7757	5712
M7758	2372
M7759	4132
M7760	388
M7761	472
M7762	6134
M7763	14406
M7764	1608
M7765	4521
M7766	3867
M7767	5712
M7768	1943
M7769	4250
M7770	14406
M7771	2094
M7772	10744
M7773	303
M7774	1453
M7775	6993
M7776	5730
M7777	6886
M7778	4416
M7779	2108
M7780	4638
M7781	3660
M7782	1846
M7783	3102
M7784	7782
M7785	2394
M7786	5064
M7787	1935
M7788	5118
M7789	7507
M7790	7106
M7791	3867
M7792	254
M7793	13098
M7794	6682
M7795	5063
M7796	2692
M7797	10744
M7798	4087
M7799	5429
M7800	10083
M7801	6002
M7802	1345
M7803	2030
M7804	13098
M7805	5315
M7806	2661
M7807	656
M7808	575
M7809	427
M7810	8942
M7811	13679
M7812	2177
M7813	1013
M7814	13098
M7815	3169
M7816	3332
M7817	2530
M7818	6350
M7819	3887
M7820	650
M7821	7763
M7822	3479
M7823	2583
M7824	2294
M7825	2325
M7826	1640
M7827	567
M7828	1427
M7829	2394
M7830	661
M7831	1598
M7832	232
M7833	620
M7834	1631
M7835	7039
M7836	4690
M7837	20389
M7838	2177
M7839	474
M7840	4
M7841	1918
M7842	3041
M7843	1391
M7844	1094
M7845	2854
M7846	6227
M7847	4690
M7848	20389
M7849	1
M7850	474
M7851	1
M7852	1
M7853	1693
M7854	30
M7855	319
M7856	6227
M7857	20877
M7858	20389
M7859	3
M7860	474
M7861	1
M7862	3
M7863	969
M7864	20877
M7865	3569
M7866	9
M7867	6996
M7868	5322
M7869	6398
M7870	3362
M7871	2095
M7872	4990
M7873	2183
M7874	10386
M7875	2183
M7876	8166
M7877	4393
M7878	3743
M7879	7144
M7880	7699
M7881	6991
M7882	474
M7883	1
M7884	474
M7885	1
M7886	266
M7887	8323
M7888	3742
M7889	13949
M7890	2778
M7891	7267
M7892	2123
M7893	20877
M7894	1431
M7895	3475
M7896	4341
M7897	10043
M7898	266
M7899	2588
M7900	20877
M7901	9706
M7902	6887
M7903	560
M7904	1474
M7905	3161
M7906	4341
M7907	3881
M7908	3036
M7909	11940
M7910	2043
M7911	8599
M7912	5888
M7913	3540
M7914	15031
M7915	8666
M7916	6993
M7917	6303
M7918	6937
M7919	12867
M7920	4878
M7921	1761
M7922	8159
M7923	3275
M7924	5717
M7925	7396
M7926	6200
M7927	8334
M7928	20877
M7929	3904
M7930	8897
M7931	9705
M7932	4970
M7933	3036
M7934	518
M7935	1450
M7936	9574
M7937	6096
M7938	5910
M7939	7280
M7940	1469
M7941	9705
M7942	6480
M7943	7914
M7944	4520
M7945	13074
M7946	8815
M7947	151
M7948	7790
M7949	10190
M7950	3424
M7951	5424
M7952	12497
M7953	7914
M7954	24491
M7955	4644
M7956	8815
M7957	16415
M7958	17212
M7959	15385
M7960	13985
M7961	2061
M7962	4593
M7963	16867
M7964	5656
M7965	8179
M7966	9690
M7967	5925
M7968	4977
M7969	6995
M7970	367
M7971	7281
M7972	20423
M7973	834
M7974	5126
M7975	2926
M7976	5435
M7977	3906
M7978	12497
M7979	2648
M7980	2312
M7981	5430
M7982	14890
M7983	12655
M7984	24491
M7985	4548
M7986	10387
M7987	3063
M7988	17885
M7989	12497
M7990	1719
M7991	700
M7992	191
M7993	189
M7994	24491
M7995	19756
M7996	10387
M7997	3509
M7998	17885
M7999	3404
M8000	890
M8001	1294
M8002	19756
M8003	5746
M8004	5196
M8005	15793
M8006	6408
M8007	2831
M8008	8521
M8009	1229
M8010	2148
M8011	1904
M8012	481
M8013	3095
M8014	11211
M8015	829
M8016	504
M8017	496
M8018	449
M8019	85
M8020	513
M8021	1962
M8022	5609
M8023	17885
M8024	11612
M8025	10709
M8026	1088
M8027	3900
M8028	2133
M8029	752
M8030	4827
M8031	19756
M8032	2675
M8033	6749
M8034	9323
M8035	11612
M8036	3398
M8037	4610
M8038	17766
M8039	8941
M8040	710
M8041	520
M8042	640
M8043	1953
M8044	9323
M8045	6867
M8046	2875
M8047	905
M8048	17766
M8049	3260
M8050	613
M8051	3447
M8052	221
M8053	6496
M8054	6007
M8055	454
M8056	14663
M8057	980
M8058	184
M8059	1348
M8060	10031
M8061	5524
M8062	1201
M8063	443
M8064	140
M8065	1554
M8066	6327
M8067	5656
M8068	405
M8069	6867
M8070	29493
M8071	555
M8072	17766
M8073	2157
M8074	61
M8075	231
M8076	208
M8077	450
M8078	642
M8079	1813
M8080	4541
M8081	5493
M8082	29493
M8083	734
M8084	8976
M8085	2926
M8086	120
M8087	634
M8088	574
M8089	2673
M8090	1035
M8091	5493
M8092	6190
M8093	9446
M8094	1837
M8095	13203
M8096	3884
M8097	4648
M8098	27861
M8099	8471
M8100	6993
M8101	17189
M8102	12734
M8103	9274
M8104	1209
M8105	12143
M8106	2815
M8107	6411
M8108	11681
M8109	9517
M8110	6598
M8111	4403
M8112	8976
M8113	5848
M8114	5600
M8115	10410
M8116	3283
M8117	6190
M8118	4403
M8119	8976
M8120	4056
M8121	4225
M8122	6393
M8123	881
M8124	5457
M8125	10410
M8126	5201
M8127	5167
M8128	3839
M8129	2484
M8130	1149
M8131	4403
M8132	4133
M8133	27574
M8134	7509
M8135	12068
M8136	4115
M8137	5167
M8138	5241
M8139	7233
M8140	2025
M8141	6798
M8142	10292
M8143	5409
M8144	11019
M8145	5079
M8146	15611
M8147	10221
M8148	19359
M8149	4876
M8150	8628
M8151	2655
M8152	3488
M8153	11971
M8154	12198
M8155	7191
M8156	4512
M8157	7951
M8158	27574
M8159	11241
M8160	12068
M8161	1853
M8162	7157
M8163	4512
M8164	2798
M8165	14362
M8166	8600
M8167	4936
M8168	3276
M8169	2355
M8170	12068
M8171	4116
M8172	23032
M8173	4512
M8174	14654
M8175	14362
M8176	7615
M8177	1073
M8178	8752
M8179	2913
M8180	8180
M8181	3849
M8182	23032
M8183	611
M8184	201
M8185	10000
M8186	842
M8187	227
M8188	258
M8189	11326
M8190	4142
M8191	374
M8192	15943
M8193	370
M8194	780
M8195	746
M8196	161
M8197	658
M8198	89
M8199	635
M8200	579
M8201	2799
M8202	14654
M8203	2284
M8204	1724
M8205	5871
M8206	5946
M8207	23032
M8208	4748
M8209	14654
M8210	902
M8211	2489
M8212	639
M8213	586
M8214	3913
M8215	5871
M8216	2615
M8217	9200
M8218	2239
M8219	1217
M8220	79
M8221	4748
M8222	14654
M8223	7247
M8224	2610
M8225	3053
M8226	2637
M8227	9200
M8228	1332
M8229	1775
M8230	10883
M8231	1932
M8232	1235
M8233	9044
M8234	1002
M8235	6506
M8236	3798
M8237	1840
M8238	1496
M8239	190
M8240	220
M8241	4787
M8242	7299
M8243	746
M8244	4072
M8245	348
M8246	266
M8247	2677
M8248	3053
M8249	9280
M8250	14581
M8251	4833
M8252	3806
M8253	10883
M8254	644
M8255	1053
M8256	67
M8257	207
M8258	3107
M8259	6075
M8260	9898
M8261	4330
M8262	14581
M8263	334
M8264	719
M8265	376
M8266	781
M8267	13801
M8268	3119
M8269	16282
M8270	5512
M8271	9546
M8272	14581
M8273	1557
M8274	13801
M8275	3564
M8276	286
M8277	5875
M8278	994
M8279	5386
M8280	15729
M8281	565
M8282	641
M8283	544
M8284	247
M8285	158
M8286	136
M8287	178
M8288	135
M8289	55
M8290	298
M8291	192
M8292	127
M8293	1940
M8294	16282
M8295	2038
M8296	17874
M8297	7666
M8298	652
M8299	2929
M8300	161
M8301	739
M8302	1557
M8303	13801
M8304	7938
M8305	5036
M8306	781
M8307	17874
M8308	6650
M8309	2162
M8310	9499
M8311	10907
M8312	288
M8313	29
M8314	1416
M8315	5036
M8316	7526
M8317	21261
M8318	1291
M8319	2162
M8320	8595
M8321	10907
M8322	208
M8323	10886
M8324	3212
M8325	192
M8326	671
M8327	5202
M8328	619
M8329	632
M8330	196
M8331	876
M8332	560
M8333	722
M8334	449
M8335	198
M8336	141
M8337	60
M8338	543
M8339	800
M8340	9924
M8341	5906
M8342	21261
M8343	5186
M8344	1238
M8345	1705
M8346	181
M8347	606
M8348	1307
M8349	8595
M8350	5426
M8351	10767
M8352	6645
M8353	21261
M8354	4715
M8355	617
M8356	3098
M8357	5474
M8358	257
M8359	120
M8360	1147
M8361	4151
M8362	6645
M8363	20369
M8364	2514
M8365	981
M8366	2650
M8367	8026
M8368	488
M8369	376
M8370	12857
M8371	898
M8372	849
M8373	7354
M8374	4247
M8375	831
M8376	305
M8377	295
M8378	1579
M8379	1373
M8380	1013
M8381	391
M8382	267
M8383	2789
M8384	7716
M8385	6250
M8386	20369
M8387	18459
M8388	981
M8389	9127
M8390	8026
M8391	418
M8392	801
M8393	260
