identifier	count
M6394	3260
M6395	965
M6396	2177
M6397	1160
M6398	1634
M6399	40
M6400	1512
M6401	1889
M6402	1535
M6403	1692
M6404	525
M6405	1142
M6406	1903
M6407	1443
M6408	2642
M6409	1617
M6410	510
M6411	524
M6412	1471
M6413	2162
M6414	1223
M6415	2241
M6416	3869
M6417	3499
M6418	1516
M6419	1609
M6420	59
M6421	1088
M6422	681
M6423	1710
M6424	1827
M6425	1600
M6426	2330
M6427	1541
M6428	5583
M6429	3869
M6430	7561
M6431	1823
M6432	1609
M6433	647
M6434	17
M6435	31
M6436	1370
M6437	1436
M6438	5583
M6439	935
M6440	7561
M6441	3026
M6442	1413
M6443	944
M6444	1001
M6445	633
M6446	1397
M6447	1268
M6448	1403
M6449	1257
M6450	1855
M6451	2739
M6452	1402
M6453	1838
M6454	88
M6455	1009
M6456	1606
M6457	1630
M6458	96
M6459	1873
M6460	940
M6461	5583
M6462	2272
M6463	1964
M6464	624
M6465	1322
M6466	328
M6467	1933
M6468	7561
M6469	361
M6470	898
M6471	3138
M6472	1484
M6473	1092
M6474	2272
M6475	7561
M6476	1714
M6477	1023
M6478	88
M6479	1102
M6480	28
M6481	3138
M6482	1914
M6483	1194
M6484	1187
M6485	7561
M6486	1751
M6487	3334
M6488	1309
M6489	1565
M6490	1612
M6491	1218
M6492	1521
M6493	870
M6494	1205
M6495	2077
M6496	1579
M6497	2186
M6498	1234
M6499	130
M6500	1772
M6501	1063
M6502	1301
M6503	171
M6504	1401
M6505	1276
M6506	1194
M6507	1613
M6508	1399
M6509	2507
M6510	1911
M6511	1986
M6512	2928
M6513	7561
M6514	1044
M6515	1697
M6516	2099
M6517	1679
M6518	1664
M6519	1613
M6520	1514
M6521	6080
M6522	1288
M6523	93
M6524	1092
M6525	274
M6526	2099
M6527	1302
M6528	3427
M6529	436
M6530	1226
M6531	6080
M6532	1079
M6533	2007
M6534	1874
M6535	180
M6536	1274
M6537	1533
M6538	1889
M6539	1369
M6540	459
M6541	2230
M6542	1776
M6543	699
M6544	1458
M6545	1434
M6546	1488
M6547	1262
M6548	140
M6549	1064
M6550	1357
M6551	356
M6552	3427
M6553	3676
M6554	2351
M6555	6080
M6556	1935
M6557	237
M6558	1621
M6559	753
M6560	941
M6561	1734
M6562	1039
M6563	727
M6564	2379
M6565	3676
M6566	1908
M6567	6080
M6568	935
M6569	25
M6570	100
M6571	40
M6572	1179
M6573	1026
M6574	2379
M6575	2281
M6576	1524
M6577	917
M6578	930
M6579	2771
M6580	1646
M6581	2154
M6582	1343
M6583	1495
M6584	1450
M6585	2183
M6586	1319
M6587	86
M6588	1445
M6589	836
M6590	2734
M6591	1255
M6592	1751
M6593	2287
M6594	1276
M6595	2511
M6596	109
M6597	72
M6598	1883
M6599	382
M6600	2187
M6601	2281
M6602	1597
M6603	1920
M6604	1499
M6605	1447
M6606	923
M6607	1124
M6608	437
M6609	2421
M6610	1307
M6611	2187
M6612	641
M6613	47
M6614	30
M6615	70
M6616	7179
M6617	1937
M6618	4991
M6619	2421
M6620	2872
M6621	1664
M6622	765
M6623	2933
M6624	2229
M6625	1240
M6626	746
M6627	3095
M6628	758
M6629	2452
M6630	2202
M6631	2567
M6632	2953
M6633	2761
M6634	1778
M6635	3389
M6636	2224
M6637	1860
M6638	2465
M6639	2168
M6640	1694
M6641	7179
M6642	3300
M6643	4991
M6644	1738
M6645	2872
M6646	932
M6647	909
M6648	7179
M6649	3300
M6650	1391
M6651	1471
M6652	2871
M6653	1731
M6654	1578
M6655	2872
M6656	1316
M6657	2638
M6658	1820
M6659	3619
M6660	7179
M6661	1907
M6662	3399
M6663	1399
M6664	5059
M6665	1658
M6666	2638
M6667	1132
M6668	1798
M6669	1326
M6670	2050
M6671	1994
M6672	1616
M6673	2081
M6674	2287
M6675	2187
M6676	2024
M6677	1363
M6678	1239
M6679	851
M6680	1187
M6681	84
M6682	189
M6683	305
M6684	692
M6685	1481
M6686	969
M6687	3399
M6688	1004
M6689	5059
M6690	1298
M6691	2205
M6692	1351
M6693	1350
M6694	2085
M6695	1754
M6696	520
M6697	1155
M6698	1493
M6699	5059
M6700	1792
M6701	2624
M6702	1519
M6703	2269
M6704	665
M6705	54
M6706	528
M6707	1240
M6708	1765
M6709	1488
M6710	3988
M6711	2624
M6712	58
M6713	24
M6714	59
M6715	29
M6716	13
M6717	139
M6718	202
M6719	27
M6720	40
M6721	293
M6722	45
M6723	31
M6724	17
M6725	65
M6726	96
M6727	1519
M6728	2269
M6729	2016
M6730	2889
M6731	1032
M6732	3988
M6733	845
M6734	1035
M6735	1299
M6736	2527
M6737	85
M6738	48
M6739	1900
M6740	20
M6741	1084
M6742	2430
M6743	91
M6744	2889
M6745	762
M6746	4104
M6747	1739
M6748	1907
M6749	682
M6750	2527
M6751	24
M6752	16
M6753	33
M6754	1719
M6755	1630
M6756	4104
M6757	826
M6758	353
M6759	1224
M6760	631
M6761	2285
M6762	992
M6763	4104
M6764	2646
M6765	1612
M6766	1594
M6767	2629
M6768	1575
M6769	3369
M6770	822
M6771	2646
M6772	2896
M6773	1586
M6774	1952
M6775	743
M6776	1630
M6777	2629
M6778	884
M6779	3369
M6780	1048
M6781	1265
M6782	1307
M6783	2159
M6784	2191
M6785	114
M6786	77
M6787	20
M6788	67
M6789	3369
M6790	1771
M6791	1466
M6792	1
M6793	8
M6794	19
M6795	39
M6796	19
M6797	30
M6798	893
M6799	2729
M6800	1637
M6801	1639
M6802	2319
M6803	747
M6804	1809
M6805	1010
M6806	1109
M6807	93
M6808	121
M6809	108
M6810	67
M6811	23
M6812	137
M6813	8
M6814	1697
M6815	186
M6816	299
M6817	79
M6818	79
M6819	26
M6820	55
M6821	101
M6822	23
M6823	130
M6824	6
M6825	137
M6826	53
M6827	188
M6828	38
M6829	81
M6830	79
M6831	9
M6832	48
M6833	146
M6834	169
M6835	106
M6836	53
M6837	28
M6838	77
M6839	96
M6840	79
M6841	206
M6842	48
M6843	35
M6844	169
M6845	71
M6846	19
M6847	2
M6848	206
M6849	42
M6850	23
M6851	104
M6852	39
M6853	149
M6854	169
M6855	44
M6856	125
M6857	237
M6858	59
M6859	62
M6860	1
M6861	10
M6862	168
M6863	45
M6864	34
M6865	24
M6866	125
M6867	7
M6868	20
M6869	68
M6870	70
M6871	39
M6872	8
M6873	14
M6874	34
M6875	190
M6876	8
M6877	7
M6878	21
M6879	68
M6880	78
M6881	7
M6882	14
M6883	16
M6884	57
M6885	190
M6886	157
M6887	21
M6888	31
M6889	47
M6890	101
M6891	70
M6892	9
M6893	21
M6894	190
M6895	41
M6896	10
M6897	60
M6898	22
M6899	45
M6900	10
M6901	25
M6902	26
M6903	41
M6904	559
M6905	219
M6906	623
M6907	35
M6908	194
M6909	37
M6910	126
M6911	28
M6912	196
M6913	72
M6914	206
M6915	194
M6916	118
M6917	497
M6918	398
M6919	894
M6920	126
M6921	349
M6922	78
M6923	332
M6924	4532
M6925	242
M6926	409
M6927	393
M6928	182
M6929	39
M6930	116
M6931	4729
M6932	39
M6933	332
M6934	393
M6935	1
M6936	608
M6937	296
M6938	159
M6939	2694
M6940	116
M6941	107
M6942	302
M6943	70
M6944	4192
M6945	21
M6946	608
M6947	186
M6948	224
M6949	1669
M6950	75
M6951	31
M6952	302
M6953	87
M6954	782
M6955	308
M6956	4683
M6957	107
M6958	1682
M6959	38
M6960	63
M6961	132
M6962	302
M6963	170
M6964	3933
M6965	4952
M6966	226
M6967	134
M6968	57
M6969	3024
M6970	63
M6971	255
M6972	290
M6973	1869
M6974	5833
M6975	57
M6976	154
M6977	367
M6978	319
M6979	174
M6980	1601
M6981	255
M6982	907
M6983	1074
M6984	497
M6985	234
M6986	388
M6987	5833
M6988	99
M6989	419
M6990	50
M6991	79
M6992	63
M6993	1074
M6994	8824
M6995	127
M6996	306
M6997	5833
M6998	2725
M6999	2713
M7000	432
M7001	79
M7002	28
M7003	64
M7004	5833
M7005	3201
M7006	6849
M7007	7214
M7008	6165
M7009	9621
M7010	432
M7011	4975
M7012	132
M7013	759
M7014	3683
M7015	2492
M7016	5537
M7017	12134
M7018	10746
M7019	5816
M7020	3511
M7021	3812
M7022	2369
M7023	759
M7024	12134
M7025	10746
M7026	5881
M7027	5743
M7028	3812
M7029	4254
M7030	1853
M7031	4580
M7032	4136
M7033	6909
M7034	5302
M7035	5478
M7036	1417
M7037	1756
M7038	2265
M7039	6078
M7040	4661
M7041	2347
M7042	3774
M7043	2078
M7044	4599
M7045	3217
M7046	2268
M7047	61
M7048	1477
M7049	12134
M7050	3801
M7051	9781
M7052	5743
M7053	14246
M7054	2657
M7055	2440
M7056	656
M7057	2171
M7058	1870
M7059	4309
M7060	3180
M7061	1814
M7062	1466
M7063	9781
M7064	521
M7065	531
M7066	3025
M7067	14246
M7068	6135
M7069	972
M7070	668
M7071	530
M7072	339
M7073	13833
M7074	4242
M7075	3668
M7076	4149
M7077	14246
M7078	4549
M7079	1243
M7080	13833
M7081	3102
M7082	17377
M7083	70
M7084	771
M7085	3912
M7086	459
M7087	3571
M7088	4352
M7089	910
M7090	70
M7091	259
M7092	325
M7093	113
M7094	940
M7095	132
M7096	13553
M7097	206
M7098	658
M7099	4149
M7100	1224
M7101	4845
M7102	8457
M7103	2397
M7104	3725
M7105	17377
M7106	59
M7107	652
M7108	302
M7109	370
M7110	1119
M7111	2566
M7112	5846
M7113	2232
M7114	8457
M7115	252
M7116	456
M7117	145
M7118	4141
M7119	2498
M7120	2658
M7121	7170
M7122	4157
M7123	1581
M7124	8457
M7125	9521
M7126	2498
M7127	3814
M7128	4348
M7129	297
M7130	6528
M7131	1503
M7132	1586
M7133	1270
M7134	2705
M7135	1836
M7136	151
M7137	4944
M7138	110
M7139	5194
M7140	1612
M7141	318
M7142	22
M7143	3231
M7144	1900
M7145	94
M7146	1505
M7147	7170
M7148	1605
M7149	4183
M7150	2391
M7151	13815
M7152	391
M7153	485
M7154	799
M7155	9521
M7156	3229
M7157	4280
M7158	5103
M7159	4121
M7160	4183
M7161	1615
M7162	9521
M7163	1249
M7164	5896
M7165	382
M7166	118
M7167	260
M7168	5103
M7169	1904
M7170	6824
M7171	3753
M7172	4592
M7173	4409
M7174	5788
M7175	10094
M7176	6893
M7177	2884
M7178	6997
M7179	2245
M7180	6683
M7181	3902
M7182	800
M7183	154
M7184	5483
M7185	4088
M7186	5845
M7187	4491
M7188	1238
M7189	7204
M7190	913
M7191	3658
M7192	186
M7193	1389
M7194	678
M7195	1022
M7196	6069
M7197	3753
M7198	4895
M7199	12828
M7200	2999
M7201	5134
M7202	765
M7203	2388
M7204	2769
M7205	2270
M7206	754
M7207	6069
M7208	964
M7209	758
M7210	35
M7211	385
M7212	2895
M7213	3186
M7214	21419
M7215	2270
M7216	7946
M7217	1002
M7218	972
M7219	899
M7220	2680
M7221	7763
M7222	2198
M7223	8318
M7224	3810
M7225	2811
M7226	8086
M7227	9272
M7228	13400
M7229	5632
M7230	1073
M7231	5281
M7232	1336
M7233	6044
M7234	4840
M7235	3802
M7236	4630
M7237	5956
M7238	2171
M7239	3186
M7240	21419
M7241	554
M7242	7946
M7243	1395
M7244	2610
M7245	2806
M7246	7
M7247	4430
M7248	3227
M7249	7456
M7250	5643
M7251	21419
M7252	131
M7253	7946
M7254	2599
M7255	2357
M7256	7456
M7257	3086
M7258	4497
M7259	330
M7260	445
M7261	203
M7262	68
M7263	7946
M7264	2543
M7265	1559
M7266	3363
M7267	3773
M7268	2891
M7269	4343
M7270	10004
M7271	3338
M7272	2602
M7273	2356
M7274	4837
M7275	4300
M7276	1703
M7277	2801
M7278	3894
M7279	3534
M7280	2814
M7281	6432
M7282	3359
M7283	3401
M7284	2613
M7285	1579
M7286	7829
M7287	664
M7288	2098
M7289	1068
M7290	2381
M7291	1559
M7292	4879
M7293	3342
M7294	5502
M7295	5444
M7296	10197
M7297	2448
M7298	9789
M7299	3069
M7300	9663
M7301	2381
M7302	2361
M7303	1405
M7304	140
M7305	168
M7306	11000
M7307	2669
M7308	9789
M7309	1693
M7310	9663
M7311	4773
M7312	4068
M7313	17240
M7314	7716
M7315	7856
M7316	1524
M7317	9948
M7318	4149
M7319	179
M7320	4037
M7321	9495
M7322	1438
M7323	4430
M7324	128
M7325	155
M7326	330
M7327	369
M7328	3772
M7329	7438
M7330	258
M7331	309
M7332	4945
M7333	9663
M7334	3500
M7335	6740
M7336	17240
M7337	13760
M7338	7856
M7339	122
M7340	3379
M7341	577
M7342	615
M7343	1942
M7344	765
M7345	3224
M7346	1761
M7347	6740
M7348	14578
M7349	13760
M7350	7626
M7351	259
M7352	978
M7353	2299
M7354	7345
M7355	2419
M7356	4829
M7357	6740
M7358	14578
M7359	1971
M7360	4549
M7361	356
M7362	8656
M7363	4210
M7364	260
M7365	686
M7366	3906
M7367	388
M7368	195
M7369	377
M7370	10487
M7371	2896
M7372	7086
M7373	102
M7374	4676
M7375	3111
M7376	575
M7377	2020
M7378	4719
M7379	1323
M7380	4829
M7381	8318
M7382	862
M7383	1174
M7384	169
M7385	635
M7386	2942
M7387	9995
M7388	2205
M7389	5196
M7390	4971
M7391	7397
M7392	3546
M7393	8318
M7394	10801
M7395	5378
M7396	4955
M7397	306
M7398	4432
M7399	7831
M7400	5235
M7401	7397
M7402	8092
M7403	1477
M7404	4914
M7405	8918
M7406	3008
M7407	6864
M7408	14026
M7409	11360
M7410	17432
M7411	31883
M7412	7696
M7413	8914
M7414	10104
M7415	8700
M7416	7734
M7417	5960
M7418	7635
M7419	7711
M7420	13867
M7421	20093
M7422	12776
M7423	3272
M7424	8092
M7425	6594
M7426	4569
M7427	5485
M7428	20702
M7429	14723
M7430	5846
M7431	10377
M7432	1173
M7433	12950
M7434	13867
M7435	20093
M7436	12776
M7437	2772
M7438	4805
M7439	3762
M7440	7593
M7441	279
M7442	6877
M7443	6258
M7444	6617
M7445	20093
M7446	12776
M7447	4286
M7448	5378
M7449	2532
M7450	8402
M7451	10613
M7452	7982
M7453	3546
M7454	1878
M7455	9824
M7456	14405
M7457	6694
M7458	6883
M7459	6034
M7460	8493
M7461	7361
M7462	12157
M7463	9123
M7464	5323
M7465	5507
M7466	1127
M7467	6357
M7468	15885
M7469	7054
M7470	4703
M7471	12776
M7472	6719
M7473	1082
M7474	2749
M7475	15885
M7476	7054
M7477	4882
M7478	11919
M7479	4200
M7480	2796
M7481	2047
M7482	6719
M7483	3786
M7484	9960
M7485	1149
M7486	371
M7487	284
M7488	15053
M7489	4670
M7490	6618
M7491	3394
M7492	9957
M7493	2963
M7494	9960
M7495	3288
M7496	6437
M7497	6700
M7498	8775
M7499	7318
M7500	6889
M7501	6165
M7502	5270
M7503	3567
M7504	9001
M7505	5293
M7506	9228
M7507	3780
M7508	3097
M7509	362
M7510	4623
M7511	3906
M7512	4723
M7513	5567
M7514	15053
M7515	7881
M7516	6618
M7517	4532
M7518	9957
M7519	1507
M7520	3818
M7521	8354
M7522	6008
M7523	2901
M7524	8033
M7525	3469
M7526	7881
M7527	4001
M7528	8745
M7529	9957
M7530	4180
M7531	7277
M7532	483
M7533	83
M7534	368
M7535	4438
M7536	7759
M7537	2893
M7538	8745
M7539	9025
M7540	3742
M7541	2355
M7542	14672
M7543	7759
M7544	10855
M7545	5874
M7546	11888
M7547	8721
M7548	4623
M7549	4533
M7550	5693
M7551	8815
M7552	4002
M7553	4467
M7554	15987
M7555	6201
M7556	7551
M7557	9251
M7558	3375
M7559	1933
M7560	1187
M7561	3003
M7562	4664
M7563	4059
M7564	9025
M7565	5966
M7566	5318
M7567	4953
M7568	3694
M7569	12042
M7570	9294
M7571	6094
M7572	15207
M7573	2192
M7574	851
M7575	7648
M7576	5966
M7577	5234
M7578	540
M7579	314
M7580	281
M7581	11103
M7582	15207
M7583	4242
M7584	7570
M7585	7648
M7586	2025
M7587	2570
M7588	6025
M7589	5623
M7590	9457
M7591	10784
M7592	6036
M7593	5427
M7594	8215
M7595	4931
M7596	7901
M7597	8359
M7598	10427
M7599	7489
M7600	7507
M7601	5596
M7602	4445
M7603	6463
M7604	9606
M7605	160
M7606	11103
M7607	15207
M7608	4989
M7609	7570
M7610	9301
M7611	4651
M7612	2053
M7613	5238
M7614	6798
M7615	7826
M7616	5175
M7617	3316
M7618	12883
M7619	11869
M7620	13210
M7621	9301
M7622	3940
M7623	1167
M7624	1253
M7625	521
M7626	459
M7627	9962
M7628	12883
M7629	11869
M7630	13210
M7631	1477
M7632	2355
M7633	4267
M7634	4958
M7635	4553
M7636	2522
M7637	4373
M7638	3562
M7639	7478
M7640	7270
M7641	13061
M7642	13047
M7643	3368
M7644	4255
M7645	5175
M7646	23471
M7647	7264
M7648	2809
M7649	3147
M7650	9962
M7651	8484
M7652	11869
M7653	13210
M7654	3511
M7655	3746
M7656	1827
M7657	6091
M7658	2633
M7659	8725
M7660	6051
M7661	7200
M7662	7506
M7663	8484
M7664	5354
M7665	13210
M7666	3479
M7667	10827
M7668	705
M7669	6096
M7670	405
M7671	6730
M7672	1626
M7673	8484
M7674	5488
M7675	1309
M7676	3479
M7677	1323
M7678	4340
M7679	3138
M7680	8152
M7681	10135
M7682	2383
M7683	3075
M7684	5728
M7685	3030
M7686	1407
M7687	4613
M7688	4147
M7689	6738
M7690	6733
M7691	6991
M7692	3978
M7693	3615
M7694	7698
M7695	3538
M7696	2474
M7697	6213
M7698	7658
M7699	3283
M7700	1309
M7701	3215
M7702	1393
M7703	3227
M7704	6994
M7705	4785
M7706	6777
M7707	6069
M7708	4611
M7709	6934
M7710	3968
M7711	1713
M7712	3215
M7713	5219
M7714	2073
M7715	7722
M7716	3692
M7717	6777
M7718	235
M7719	466
M7720	610
M7721	2095
M7722	3729
M7723	5219
M7724	1759
M7725	802
M7726	2692
M7727	4116
M7728	1868
M7729	4601
M7730	561
M7731	7668
M7732	1437
M7733	321
M7734	587
M7735	1365
M7736	1687
M7737	2776
M7738	90
M7739	526
M7740	167
M7741	2439
M7742	4677
M7743	4225
M7744	7183
M7745	3004
M7746	5219
M7747	2570
M7748	3769
M7749	1812
M7750	2114
M7751	2042
M7752	2732
M7753	7782
M7754	4677
M7755	1612
M7756	7183
M7757	2307
M7758	1819
M7759	2367
M7760	121
M7761	346
M7762	2268
M7763	8630
M7764	1367
M7765	3352
M7766	2635
M7767	2307
M7768	968
M7769	2510
M7770	8630
M7771	1508
M7772	7651
M7773	464
M7774	1529
M7775	4675
M7776	5621
M7777	5094
M7778	2689
M7779	1736
M7780	2950
M7781	1954
M7782	1196
M7783	3017
M7784	3352
M7785	1772
M7786	4465
M7787	1311
M7788	4175
M7789	5724
M7790	5263
M7791	2635
M7792	163
M7793	10368
M7794	3568
M7795	3038
M7796	2037
M7797	7651
M7798	3075
M7799	2781
M7800	9102
M7801	3947
M7802	1081
M7803	1670
M7804	10368
M7805	2736
M7806	1118
M7807	400
M7808	251
M7809	213
M7810	5509
M7811	7306
M7812	1319
M7813	882
M7814	10368
M7815	2751
M7816	3511
M7817	2210
M7818	4228
M7819	3091
M7820	1041
M7821	5124
M7822	1871
M7823	2031
M7824	1564
M7825	1310
M7826	1045
M7827	354
M7828	1002
M7829	1146
M7830	318
M7831	767
M7832	119
M7833	167
M7834	910
M7835	4934
M7836	3315
M7837	13986
M7838	1319
M7839	487
M7840	2
M7841	833
M7842	1927
M7843	1168
M7844	982
M7845	2045
M7846	4659
M7847	3315
M7848	13986
M7849	1
M7850	487
M7851	1
M7852	1
M7853	945
M7854	26
M7855	203
M7856	4659
M7857	12826
M7858	13986
M7859	3
M7860	487
M7861	1
M7862	1
M7863	651
M7864	12826
M7865	4978
M7866	684
M7867	3700
M7868	3867
M7869	4217
M7870	1772
M7871	1000
M7872	2353
M7873	1917
M7874	7388
M7875	1379
M7876	7900
M7877	2764
M7878	2103
M7879	6504
M7880	5869
M7881	5110
M7882	504
M7883	1
M7884	487
M7885	1
M7886	37
M7887	6950
M7888	2623
M7889	9610
M7890	1993
M7891	6311
M7892	1184
M7893	12826
M7894	1226
M7895	2686
M7896	3192
M7897	4388
M7898	37
M7899	2390
M7900	12826
M7901	5416
M7902	4870
M7903	324
M7904	1041
M7905	1628
M7906	3192
M7907	2616
M7908	2631
M7909	7252
M7910	1524
M7911	6424
M7912	5280
M7913	2066
M7914	8244
M7915	6226
M7916	3836
M7917	4244
M7918	3328
M7919	8248
M7920	3657
M7921	1391
M7922	4995
M7923	2140
M7924	3356
M7925	5149
M7926	3958
M7927	6318
M7928	12826
M7929	2849
M7930	5690
M7931	5695
M7932	3163
M7933	2631
M7934	413
M7935	1090
M7936	6365
M7937	3145
M7938	4573
M7939	4106
M7940	1574
M7941	5695
M7942	5205
M7943	5587
M7944	4373
M7945	6353
M7946	5532
M7947	171
M7948	4446
M7949	6004
M7950	2954
M7951	4137
M7952	8954
M7953	5587
M7954	16494
M7955	3110
M7956	5532
M7957	9728
M7958	10810
M7959	11186
M7960	6780
M7961	1349
M7962	3782
M7963	11472
M7964	6476
M7965	6629
M7966	5648
M7967	3959
M7968	2785
M7969	5732
M7970	200
M7971	5331
M7972	11884
M7973	490
M7974	4097
M7975	2312
M7976	2366
M7977	2459
M7978	8954
M7979	2696
M7980	1769
M7981	4297
M7982	8596
M7983	7939
M7984	16494
M7985	2002
M7986	6441
M7987	2274
M7988	10782
M7989	8954
M7990	1513
M7991	493
M7992	98
M7993	121
M7994	16494
M7995	16387
M7996	6441
M7997	1798
M7998	10782
M7999	3122
M8000	417
M8001	1361
M8002	16387
M8003	4789
M8004	2573
M8005	9609
M8006	5213
M8007	1974
M8008	4444
M8009	508
M8010	2251
M8011	849
M8012	643
M8013	1853
M8014	7712
M8015	818
M8016	55
M8017	571
M8018	300
M8019	40
M8020	159
M8021	1549
M8022	3674
M8023	10782
M8024	9752
M8025	6425
M8026	708
M8027	4116
M8028	1471
M8029	660
M8030	3156
M8031	16387
M8032	2149
M8033	5018
M8034	6947
M8035	9752
M8036	2721
M8037	2370
M8038	11379
M8039	4275
M8040	681
M8041	249
M8042	281
M8043	1617
M8044	6947
M8045	4233
M8046	2335
M8047	1211
M8048	11379
M8049	2049
M8050	671
M8051	1245
M8052	36
M8053	6222
M8054	4114
M8055	775
M8056	5911
M8057	661
M8058	147
M8059	517
M8060	7431
M8061	3364
M8062	662
M8063	16
M8064	183
M8065	687
M8066	3367
M8067	2976
M8068	460
M8069	4233
M8070	21099
M8071	260
M8072	11379
M8073	2566
M8074	271
M8075	43
M8076	389
M8077	213
M8078	369
M8079	2348
M8080	3156
M8081	3949
M8082	21099
M8083	144
M8084	8467
M8085	2148
M8086	91
M8087	333
M8088	422
M8089	1532
M8090	994
M8091	3949
M8092	5069
M8093	7046
M8094	2129
M8095	9151
M8096	2139
M8097	5036
M8098	19462
M8099	7196
M8100	5038
M8101	13942
M8102	8301
M8103	11038
M8104	618
M8105	8665
M8106	2681
M8107	3799
M8108	8136
M8109	6676
M8110	4821
M8111	3117
M8112	8467
M8113	4673
M8114	4257
M8115	6071
M8116	2415
M8117	5069
M8118	3117
M8119	8467
M8120	3932
M8121	2707
M8122	5227
M8123	456
M8124	3540
M8125	6071
M8126	4373
M8127	3462
M8128	2064
M8129	1975
M8130	694
M8131	3117
M8132	2921
M8133	16881
M8134	4415
M8135	8349
M8136	3047
M8137	3462
M8138	5495
M8139	5072
M8140	1225
M8141	5243
M8142	4808
M8143	4718
M8144	7992
M8145	4079
M8146	11014
M8147	7044
M8148	12785
M8149	2778
M8150	6015
M8151	1989
M8152	1675
M8153	8347
M8154	8375
M8155	4550
M8156	3263
M8157	5349
M8158	16881
M8159	9390
M8160	8349
M8161	915
M8162	6419
M8163	3263
M8164	2465
M8165	8959
M8166	6667
M8167	4761
M8168	3002
M8169	1629
M8170	8349
M8171	1774
M8172	14986
M8173	3263
M8174	9434
M8175	8959
M8176	5344
M8177	512
M8178	6405
M8179	1589
M8180	4260
M8181	2879
M8182	14986
M8183	373
M8184	175
M8185	5965
M8186	497
M8187	75
M8188	326
M8189	8724
M8190	2841
M8191	185
M8192	6196
M8193	145
M8194	389
M8195	682
M8196	188
M8197	857
M8198	17
M8199	342
M8200	349
M8201	1673
M8202	9434
M8203	2309
M8204	1041
M8205	4365
M8206	4578
M8207	14986
M8208	2328
M8209	9434
M8210	822
M8211	1528
M8212	536
M8213	407
M8214	2566
M8215	4365
M8216	1690
M8217	5738
M8218	2148
M8219	237
M8220	174
M8221	2328
M8222	9434
M8223	3876
M8224	1141
M8225	1767
M8226	1883
M8227	5738
M8228	1138
M8229	1493
M8230	8662
M8231	886
M8232	1174
M8233	4510
M8234	585
M8235	5329
M8236	3052
M8237	1844
M8238	354
M8239	287
M8240	143
M8241	4882
M8242	6251
M8243	872
M8244	2059
M8245	173
M8246	76
M8247	2272
M8248	1767
M8249	4698
M8250	7516
M8251	2752
M8252	2029
M8253	8662
M8254	336
M8255	837
M8256	16
M8257	438
M8258	998
M8259	3692
M8260	4910
M8261	1874
M8262	7516
M8263	288
M8264	341
M8265	176
M8266	550
M8267	10431
M8268	2044
M8269	10794
M8270	3486
M8271	5766
M8272	7516
M8273	649
M8274	10431
M8275	2532
M8276	100
M8277	5283
M8278	148
M8279	3919
M8280	10669
M8281	192
M8282	309
M8283	173
M8284	83
M8285	180
M8286	363
M8287	308
M8288	28
M8289	324
M8290	120
M8291	198
M8292	89
M8293	1333
M8294	10794
M8295	2190
M8296	8927
M8297	3788
M8298	258
M8299	1142
M8300	281
M8301	337
M8302	649
M8303	10431
M8304	4232
M8305	4471
M8306	678
M8307	8927
M8308	3801
M8309	1504
M8310	7519
M8311	6826
M8312	109
M8313	155
M8314	838
M8315	4471
M8316	4843
M8317	14591
M8318	1232
M8319	1504
M8320	6068
M8321	6826
M8322	290
M8323	5808
M8324	1864
M8325	87
M8326	137
M8327	4438
M8328	416
M8329	271
M8330	248
M8331	513
M8332	676
M8333	438
M8334	169
M8335	291
M8336	108
M8337	97
M8338	160
M8339	384
M8340	6920
M8341	4483
M8342	14591
M8343	4324
M8344	586
M8345	1189
M8346	56
M8347	295
M8348	965
M8349	6068
M8350	3809
M8351	7479
M8352	4927
M8353	14591
M8354	2749
M8355	348
M8356	2653
M8357	3933
M8358	110
M8359	196
M8360	505
M8361	4726
M8362	4927
M8363	9959
M8364	2243
M8365	473
M8366	2543
M8367	5631
M8368	502
M8369	354
M8370	7555
M8371	255
M8372	909
M8373	5137
M8374	4369
M8375	731
M8376	131
M8377	113
M8378	1602
M8379	897
M8380	426
M8381	509
M8382	180
M8383	909
M8384	5233
M8385	4174
M8386	9959
M8387	10558
M8388	473
M8389	5929
M8390	5631
M8391	368
M8392	850
M8393	71
M8394	253
M8395	609
M8396	2240
M8397	3286
M8398	3970
M8399	10558
M8400	1160
M8401	440
M8402	148
M8403	473
M8404	5929
M8405	3793
M8406	3536
M8407	9028
M8408	4482
M8409	10558
M8410	190
M8411	7495
M8412	8372
M8413	599
M8414	281
M8415	223
M8416	2310
M8417	3098
M8418	655
M8419	6796
M8420	183
M8421	371
M8422	167
M8423	521
M8424	540
M8425	169
M8426	832
M8427	208
M8428	15
M8429	8930
M8430	9028
M8431	1104
M8432	12666
M8433	186
M8434	7495
M8435	8372
M8436	308
M8437	899
M8438	45
M8439	453
M8440	350
M8441	5298
M8442	2412
M8443	5995
M8444	12666
M8445	235
M8446	3480
M8447	8372
M8448	530
M8449	329
M8450	1326
M8451	5840
M8452	2958
M8453	8637
M8454	12666
M8455	146
M8456	649
M8457	6087
M8458	5782
M8459	449
M8460	8903
M8461	1961
M8462	983
M8463	551
M8464	661
M8465	233
M8466	132
M8467	188
M8468	388
M8469	50
M8470	551
M8471	113
M8472	252
M8473	258
M8474	260
M8475	7025
M8476	19135
M8477	2456
M8478	8568
M8479	3024
M8480	12666
M8481	883
M8482	474
M8483	367
